Date,Open,High,Low,Close,Adj Close,Volume
2020-09-21,39.69,40.88,39.69,40.35,40.35,165092
2020-09-22,40.98,40.98,40.98,40.98,40.98,122940
2020-09-23,40.9,41.2,40.9,41.03,41.03,750834
2020-09-24,40.5,40.98,40.5,40.8,40.8,530450
2020-09-25,40,41.45,40,41.26,41.26,94900
2020-09-28,41.01,41.99,41.01,41.82,41.82,241370
2020-09-29,41.5,41.99,41.5,41.84,41.84,155672
2020-09-30,42,42,41.99,42,42,378170
2020-10-12,41,41,41,41,41,82000
2020-10-14,41.01,41.01,41.01,41.01,41.01,44085.8
2020-10-15,41.46,41.46,41.46,41.46,41.46,500256
2020-10-16,41.46,42.5,40.09,41,41,5107140
2020-10-19,41.5,42,40.02,41.23,41.23,952494
2020-10-20,42.4,42.4,40.5,41.52,41.52,1412140
2020-10-21,42,42.48,42,42.44,42.44,209714
2020-10-22,42.1,42.1,42.1,42.1,42.1,55487.8
2020-10-23,40.01,41.99,40,40.28,40.28,2587270
2020-10-26,40,40.5,40,40.15,40.15,5822690
2020-10-27,41,41,40.2,40.62,40.62,3196260
2020-10-28,40.2,40.5,40.2,40.24,40.24,4564720
2020-10-29,40.6,40.6,40,40.13,40.13,17000500
2020-11-02,42.3,42.5,41,41.49,41.49,622400
2020-11-04,39,41.4,39,41.35,41.35,417650
2020-11-05,37.23,40.99,37.23,40.65,40.65,4471.3
2020-11-06,36.59,36.59,36.59,36.59,36.59,365.9
2020-11-09,34,40.2,34,40.05,40.05,8210
2020-11-10,41.46,41.46,41.41,41.44,41.44,414350
2020-11-11,37.3,37.3,37.3,37.3,37.3,186.5
2020-11-12,33.6,33.6,33.6,33.6,33.6,336
2020-11-13,30.3,30.3,30.3,30.3,30.3,606
2020-11-16,28.6,28.6,28.6,28.6,28.6,3003
2020-11-18,29.5,29.5,29.5,29.5,29.5,314264
2020-11-19,32.45,32.45,32.45,32.45,32.45,162.25
2020-11-20,35.7,35.7,35.7,35.7,35.7,178.5
2020-11-23,39.27,39.27,39.27,39.27,39.27,196.35
2020-11-24,39.73,39.73,39.73,39.73,39.73,153993
2020-11-25,41.5,41.5,41.5,41.5,41.5,207500
2020-11-26,41.49,41.49,41.45,41.47,41.47,414700
2020-11-30,41.45,41.45,41.45,41.45,41.45,207250
2020-12-02,41.5,41.5,41.5,41.5,41.5,207500
2020-12-04,41.49,41.49,41.49,41.49,41.49,207450
2020-12-07,41.49,41.49,41.49,41.49,41.49,207450
2020-12-08,41.49,41.49,41.49,41.49,41.49,207450
2020-12-09,41.5,41.5,41.5,41.5,41.5,166000
2020-12-21,39.73,41.5,39.73,39.8,39.8,1082230
2020-12-23,35.82,35.82,35.82,35.82,35.82,165882
2020-12-28,39,39,39,39,39,9555
2021-01-08,41.5,41.5,41.5,41.5,41.5,332000
2021-01-12,41.5,41.5,41.5,41.5,41.5,352750
2021-01-13,41.5,41.5,41.5,41.5,41.5,62250
2021-01-14,41.5,41.5,41.5,41.5,41.5,249000
2021-01-15,41.5,41.5,41.5,41.5,41.5,373500
2021-01-18,41.5,41.45,41.45,41.45,41.45,165800
2021-01-19,41.45,41.45,41.45,41.45,41.45,248700
2021-01-21,41.5,41.5,41.5,41.5,41.5,332000
2021-01-22,41.5,41.5,41.5,41.5,41.5,332000
2021-01-26,41.45,41.45,41.45,41.45,41.45,331600
2021-01-28,41.4,41.4,41.4,41.4,41.4,331200
2021-01-29,39.73,39.73,39.73,39.73,39.73,2357380
2021-02-03,40.5,40.5,40.5,40.5,40.5,183506
2021-02-04,41.5,41.5,41.5,41.5,41.5,41500
2021-02-05,41.41,41.41,41.41,41.41,41.41,114706
2021-02-08,41.41,41.5,41.5,41.5,41.5,83000
2021-02-18,41.5,41.5,41.5,41.5,41.5,83000
2021-02-22,42,42,42,42,42,84000
2021-02-24,41.45,41.45,41.45,41.45,41.45,82900
2021-02-25,41.35,41.35,41.35,41.35,41.35,82700
2021-02-26,41.35,41.35,41.35,41.35,41.35,82700
2021-03-04,42,42,42,42,42,84000
2021-03-08,41.45,41.45,41.45,41.45,41.45,82900
2021-03-22,41.5,41.5,41.5,41.5,41.5,145250
2021-03-23,41.5,41.5,41.5,41.5,41.5,41500
2021-11-26,42.68,42.68,40,40.07,40.07,3699828.52
2021-11-29,43,43,43,43,43,430
2021-11-30,43,43,43,43,43,430
2021-12-01,40.5,40.5,40.5,40.5,40.5,993546
2021-12-02,40.5,43,40.5,40.5,40.5,810430
2021-12-03,43,43,43,43,43,430
2021-12-06,40.5,43,40.5,40.5,40.5,1215860
2021-12-07,43.5,43.5,43.5,43.5,43.5,435
2021-12-08,43.5,43.5,43.5,43.5,43.5,435
2021-12-09,43.88,43.88,43.6,43.66,43.66,436.56
2021-12-10,41.5,41.5,41,41.17,41.17,63190
2021-12-13,43,43,41.5,42.25,42.25,253500
2021-12-14,42.8,42.8,42.3,42.35,42.35,23546.8
2021-12-16,42.3,42.5,41.5,42.2,42.2,169940.5
2021-12-17,42.45,42.45,42.45,42.45,42.45,424.5
2021-12-20,42,42,42,42,42,462
2021-12-22,40.5,42.5,40.5,40.5,40.5,2025425
2021-12-23,42.77,42.77,42.77,42.77,42.77,427.7
2021-12-27,42.5,42.5,42.5,42.5,42.5,425
2021-12-28,43,43,43,43,43,430
2021-12-30,43.2,43.2,43.2,43.2,43.2,5875.2
2021-12-31,39,39,39,39,39,390
2022-01-04,42.9,42.9,42.9,42.9,42.9,429
2022-01-05,42.9,42.9,42.9,42.9,42.9,429
2022-01-06,42.9,42.9,42.9,42.9,42.9,429
2022-01-07,43,43,43,43,43,430
2022-01-10,43.37,43.37,43.37,43.37,43.37,433.7
2022-01-11,43.28,43.28,42,42.06,42.06,8832.8
2022-01-12,42.5,42.5,42.5,42.5,42.5,425
2022-01-13,42.5,42.5,42.5,42.5,42.5,425
2022-01-14,42.5,42.5,42.5,42.5,42.5,425
2022-01-17,42.5,42.5,42,42.3,42.3,104305
2022-01-18,42.3,42.3,42,42.03,42.03,462.3
2022-01-19,42.5,42.5,42.5,42.5,42.5,255
2022-01-24,42.5,42.5,42.5,42.5,42.5,850
2022-01-25,42.5,42.5,41.5,41.76,41.76,85605
2022-01-26,2.5,42.5,42.5,42.5,42.5,425
2022-01-27,42.5,42.5,42.5,42.5,42.5,42925
2022-01-28,42.5,42.5,42.5,42.5,42.5,425
2022-02-09,44,44,44,44,44,440
2022-02-10,44,44,44,44,44,440
2022-02-14,44,44,44,44,44,440
2022-02-15,44,44.5,44,44.33,44.33,133000
2022-02-16,44.33,44.33,44.2,44.21,44.21,530.53
2022-02-17,44.18,44.18,44.18,44.18,44.18,441.8
2022-02-18,43.98,43.98,43.98,43.98,43.98,439.8
2022-02-22,45,45,45,45,45,22950
2022-02-23,44,44,44,44,44,41316
2022-02-24,45,45,45,45,45,450
2022-02-28,46,46,46,46,46,460
2022-03-01,46,46,46,46,46,46000
2022-03-02,48,48,48,48,48,480
2022-03-03,48,50,48,49.68,49.68,17834
2022-03-07,45.4,53,45.4,50.32,50.32,855.4
2022-03-08,55,55,50,53.67,53.67,805
2022-03-09,55,55,53,54.12,54.12,920605
2022-03-10,56,56,54,55.06,55.06,58472
2022-03-11,56,57,56,56.37,56.37,133476
2022-03-14,58,58,56.37,56.7,56.7,51370.85
2022-03-15,58,58,55.5,56.07,56.07,1514
2022-03-16,58,58,57.95,57.98,57.98,724750
2022-03-17,60,60,60,60,60,210840
2022-03-18,60,60,60,60,60,210840
2022-03-21,57,60,56,58.25,58.25,1165
2022-03-22,60,60,60,60,60,600
2022-03-23,60,60,57.7,59.79,59.79,657.7
2022-03-24,62,62,53.81,55.19,55.19,191387.57
2022-03-25,55,55,49.67,54.52,54.52,599.67
2022-03-29,44.59,54.49,44.59,54.02,54.02,281096.67
2022-03-30,48.62,56,48.62,53.99,53.99,361220.24
